,Produto,Tipo Contrato,Data/Hora,MWm,MWh,Preço (R$),Cancelado
913,SE CON MEN JAN/20 - Preço Fixo,Balcão,18/12/2019 17:24:41,3.0,2232.0,193.0,Não
914,SE CON MEN DEZ/19 - Preço Fixo,Balcão,18/12/2019 17:24:27,5.0,3720.0,209.0,Não
915,SE CON MEN JAN/20 - Preço Fixo,Balcão,18/12/2019 17:22:48,1.0,744.0,194.0,Não
916,SE CON MEN FEV/20 - Preço Fixo,Balcão,18/12/2019 17:22:41,0.5,348.0,192.0,Não
917,SE CON MEN JAN/20 - Preço Fixo,Boleta,18/12/2019 17:22:42,2.7,2008.8,194.0,Não
918,SE CON MEN DEZ/19 - Preço Fixo,Balcão,18/12/2019 17:21:32,2.0,1488.0,209.0,Não
919,SE CON MEN DEZ/19 - Preço Fixo,Boleta,18/12/2019 17:17:02,10.0,7440.0,200.0,Não
920,SE CON MEN JAN/20 - Preço Fixo,Balcão,18/12/2019 17:16:10,1.0,744.0,194.5,Não
921,SE CON MEN JAN/20 - Preço Fixo,Boleta,18/12/2019 17:11:38,1.8,1339.2,194.0,Não
922,SE CON MEN JAN/20 - Preço Fixo,Boleta,18/12/2019 17:02:32,2.0,1488.0,196.0,Não
923,SE CON MEN DEZ/19 - Preço Fixo,Boleta,18/12/2019 17:04:40,10.0,7440.0,151.0,Não
924,SE CON MEN FEV/20 - Preço Fixo,Boleta,18/12/2019 17:04:30,3.0,2088.0,193.0,Não
925,SE CON MEN DEZ/19 - Preço Fixo,Boleta,18/12/2019 17:03:40,5.0,3720.0,195.0,Não
926,SE CON MEN DEZ/19 - Preço Fixo,Boleta,18/12/2019 17:02:18,5.0,3720.0,203.0,Não
927,SE CON MEN JAN/20 - Preço Fixo,Balcão,18/12/2019 17:02:02,1.0,744.0,194.0,Não
928,SE CON MEN DEZ/19 - Preço Fixo,Boleta,18/12/2019 17:01:19,3.0,2232.0,202.0,Não
929,SE CON MEN DEZ/19 - Preço Fixo,Boleta,18/12/2019 16:59:52,3.0,2232.0,216.0,Não
930,SE CON MEN JAN/20 - Preço Fixo,Balcão,18/12/2019 16:58:17,1.0,744.0,194.0,Não
931,SE CON MEN JAN/20 - Preço Fixo,Boleta,18/12/2019 16:52:54,2.0,1488.0,194.0,Não
932,SE CON MEN JAN/20 - Preço Fixo,Boleta,18/12/2019 16:52:08,5.0,3720.0,194.0,Não
933,SE CON MEN JAN/20 - Preço Fixo,Balcão,18/12/2019 16:50:42,2.0,1488.0,194.0,Não
934,SE CON MEN JAN/20 - Preço Fixo,Balcão,18/12/2019 16:50:42,3.0,2232.0,194.0,Não
935,SE CON MEN JAN/20 - Preço Fixo,Boleta,18/12/2019 16:49:33,2.0,1488.0,194.0,Sim
936,SE CON MEN DEZ/19 - Preço Fixo,Boleta,18/12/2019 16:49:02,1.0,744.0,212.0,Não
937,SE CON MEN MAR/20 - Preço Fixo,Balcão,18/12/2019 16:23:56,3.0,2232.0,190.0,Não
938,SE CON MEN DEZ/20 - Preço Fixo,Boleta,18/12/2019 16:21:53,1.0,744.0,216.0,Não
939,SE CON MEN JUN/20 - Preço Fixo,Boleta,18/12/2019 16:21:43,3.8,2736.0,170.0,Não
940,SE CON MEN MAR/20 - Preço Fixo,Boleta,18/12/2019 16:21:39,9.0,6696.0,191.0,Não
941,SE CON MEN MAI/20 - Preço Fixo,Boleta,18/12/2019 16:21:18,6.0,4464.0,170.0,Não
942,SE CON MEN ABR/20 - Preço Fixo,Boleta,18/12/2019 16:20:33,10.0,7200.0,170.0,Não
943,SE CON MEN MAR/20 - Preço Fixo,Balcão,18/12/2019 16:18:42,1.0,744.0,191.0,Não
944,SE CON MEN JAN/20 - Preço Fixo,Balcão,18/12/2019 16:10:45,1.0,744.0,194.0,Não
945,SE CON MEN DEZ/19 - Preço Fixo,Boleta,18/12/2019 16:09:28,1.0,744.0,210.9,Não
946,SE CON MEN DEZ/19 - Preço Fixo,Boleta,18/12/2019 16:06:58,4.0,2976.0,210.9,Não
947,SE CON MEN DEZ/19 - Preço Fixo,Balcão,18/12/2019 16:00:54,1.0,744.0,209.0,Não
948,SE CON MEN DEZ/19 - Preço Fixo,Balcão,18/12/2019 15:51:02,1.0,744.0,209.2,Não
949,SE CON MEN JAN/20 - Preço Fixo,Boleta,18/12/2019 15:49:24,1.0,744.0,194.0,Não
950,SE CON MEN JAN/20 - Preço Fixo,Boleta,18/12/2019 15:43:22,2.0,1488.0,195.0,Não
951,SE CON MEN JAN/20 - Preço Fixo,Boleta,18/12/2019 15:42:04,2.0,1488.0,194.0,Não
952,SE CON MEN JAN/20 - Preço Fixo,Balcão,18/12/2019 15:37:11,2.0,1488.0,193.5,Não
953,SE CON MEN JAN/20 - Preço Fixo,Balcão,18/12/2019 15:36:47,2.0,1488.0,193.5,Não
954,SE CON MEN JAN/20 - Preço Fixo,Balcão,18/12/2019 15:35:11,2.0,1488.0,194.0,Não
955,SE CON MEN JAN/20 - Preço Fixo,Balcão,18/12/2019 15:33:56,1.0,744.0,193.0,Não
956,SE CON MEN FEV/20 - Preço Fixo,Balcão,18/12/2019 15:21:15,1.0,696.0,190.0,Não
957,SE CON MEN FEV/20 - Preço Fixo,Boleta,18/12/2019 15:16:23,11.0,7656.0,191.0,Não
958,SE CON MEN JAN/20 - Preço Fixo,Boleta,18/12/2019 15:15:39,11.0,8184.0,193.0,Não
959,SE CON MEN MAR/20 - Preço Fixo,Balcão,18/12/2019 15:13:02,5.0,3720.0,190.0,Não
960,SE CON MEN FEV/20 - Preço Fixo,Balcão,18/12/2019 14:59:33,2.0,1392.0,192.0,Não
961,SE CON MEN MAR/20 - Preço Fixo,Boleta,18/12/2019 14:55:38,4.0,2976.0,189.0,Não
962,SE CON MEN JAN/20 - Preço Fixo,Balcão,18/12/2019 14:51:54,1.0,744.0,193.5,Não
963,SE CON MEN MAR/20 - Preço Fixo,Balcão,18/12/2019 14:51:40,3.0,2232.0,190.0,Não
964,SE CON MEN JAN/20 - Preço Fixo,Balcão,18/12/2019 14:51:21,1.0,744.0,193.5,Não
965,SE CON MEN JAN/20 - Preço Fixo,Boleta,18/12/2019 14:43:14,1.0,744.0,192.0,Não
966,SE CON MEN MAR/20 - Preço Fixo,Balcão,18/12/2019 14:43:07,1.0,744.0,189.0,Não
967,SE CON MEN JAN/20 - Preço Fixo,Balcão,18/12/2019 14:41:36,1.0,744.0,193.5,Não
968,SE CON MEN JAN/20 - Preço Fixo,Boleta,18/12/2019 14:39:46,1.0,744.0,193.0,Não
969,SE CON MEN ABR/20 - Preço Fixo,Balcão,18/12/2019 14:29:02,5.0,3600.0,182.0,Não
970,SE CON MEN JAN/20 - Preço Fixo,Boleta,18/12/2019 14:21:42,5.0,3720.0,193.0,Não
971,SE CON MEN JAN/20 - Preço Fixo,Balcão,18/12/2019 14:17:22,1.0,744.0,194.0,Não
972,SE CON MEN JAN/20 - Preço Fixo,Balcão,18/12/2019 14:07:39,1.0,744.0,193.0,Não
973,SE CON MEN JAN/20 - Preço Fixo,Balcão,18/12/2019 14:07:07,1.0,744.0,192.9,Não
974,SE CON MEN JAN/20 - Preço Fixo,Balcão,18/12/2019 14:07:07,1.0,744.0,192.5,Não
975,SE CON MEN JAN/20 - Preço Fixo,Balcão,18/12/2019 14:07:07,2.0,1488.0,192.0,Não
976,SE CON MEN JAN/20 - Preço Fixo,Boleta,18/12/2019 14:06:03,2.0,1488.0,192.0,Não
977,SE CON MEN JAN/20 - Preço Fixo,Balcão,18/12/2019 12:50:24,0.5,372.0,191.6,Não
978,SE CON MEN JAN/20 - Preço Fixo,Balcão,18/12/2019 12:19:13,0.5,372.0,191.1,Não
979,SE CON MEN ABR/20 - Preço Fixo,Balcão,18/12/2019 11:36:40,1.0,720.0,175.0,Não
980,SE CON MEN JAN/20 - Preço Fixo,Boleta,18/12/2019 11:26:24,1.0,744.0,192.0,Não
981,SE CON MEN MAR/20 - Preço Fixo,Balcão,18/12/2019 11:24:23,1.0,744.0,188.0,Não
982,SE CON MEN FEV/20 - Preço Fixo,Boleta,18/12/2019 11:07:57,5.0,3480.0,189.0,Não
983,SE CON MEN JAN/20 - Preço Fixo,Boleta,18/12/2019 10:48:51,2.0,1488.0,190.5,Não
984,SE CON MEN JAN/20 - Preço Fixo,Balcão,18/12/2019 10:48:05,2.0,1488.0,191.0,Não
985,SE CON MEN ABR/20 - Preço Fixo,Balcão,18/12/2019 10:20:21,0.9,648.0,175.0,Não
986,SE CON MEN JAN/20 - Preço Fixo,Balcão,18/12/2019 09:54:55,3.0,2232.0,189.9,Não
987,SE CON MEN JAN/20 - Preço Fixo,Balcão,18/12/2019 09:53:08,1.0,744.0,188.0,Não
988,SE CON MEN JAN/20 - Preço Fixo,Balcão,18/12/2019 09:51:45,1.7,1264.8,188.0,Não
989,SE CON MEN JAN/20 - Preço Fixo,Balcão,18/12/2019 09:51:30,3.3,2455.2,188.0,Não
990,SE CON MEN FEV/20 - Preço Fixo,Boleta,18/12/2019 08:50:23,2.0,1392.0,185.0,Não
991,SE CON MEN JAN/20 - Preço Fixo,Boleta,18/12/2019 09:43:37,1.0,744.0,188.5,Não
992,SE CON MEN JAN/20 - Preço Fixo,Balcão,18/12/2019 09:43:30,0.5,372.0,187.5,Não
993,SE CON MEN JAN/20 - Preço Fixo,Balcão,18/12/2019 09:38:54,2.0,1488.0,188.5,Não
994,SE CON MEN JAN/20 - Preço Fixo,Balcão,18/12/2019 09:38:39,1.0,744.0,188.7,Não
995,SE CON MEN JAN/20 - Preço Fixo,Balcão,18/12/2019 09:38:04,1.0,744.0,189.0,Não
996,SE CON MEN JAN/20 - Preço Fixo,Balcão,18/12/2019 09:37:47,1.0,744.0,188.5,Não
997,SE CON MEN JAN/20 - Preço Fixo,Balcão,18/12/2019 09:37:37,1.0,744.0,188.5,Não
998,SE CON MEN JAN/20 - Preço Fixo,Balcão,18/12/2019 09:37:29,1.0,744.0,188.5,Não
999,SE CON MEN JAN/20 - Preço Fixo,Balcão,18/12/2019 09:36:27,1.0,744.0,188.5,Não
1000,SE CON MEN NOV/19 - Preço Fixo,Boleta,17/12/2019 18:07:12,136.43,22919.535,84.0,Não
1001,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 17:56:45,1.0,744.0,190.0,Não
1002,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 17:50:47,2.0,1488.0,191.5,Não
1003,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 17:27:36,2.5,1860.0,188.0,Não
1004,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 17:25:35,2.0,1488.0,188.0,Não
1005,SE CON MEN JAN/20 - Preço Fixo,Boleta,17/12/2019 17:25:31,1.0,744.0,189.0,Não
1006,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 17:24:41,5.0,3720.0,188.5,Não
1007,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 17:24:13,1.0,744.0,190.0,Não
1008,SE CON MEN MAR/20 - Preço Fixo,Balcão,17/12/2019 17:23:05,1.0,744.0,187.0,Não
1009,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 17:02:00,0.5,372.0,191.0,Não
1010,SE CON MEN JUN/20 - Preço Fixo,Boleta,17/12/2019 16:45:50,20.67,14880.0,185.0,Não
1011,SE CON MEN DEZ/19 - Preço Fixo,Boleta,17/12/2019 16:43:52,6.0,4464.0,209.5,Não
1012,SE CON MEN DEZ/20 - Preço Fixo,Boleta,17/12/2019 16:42:12,20.0,14880.0,185.0,Não
1013,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 16:06:30,0.5,372.0,192.0,Não
1014,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 16:06:31,3.0,2232.0,191.55,Não
1015,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 16:06:31,2.0,1488.0,190.5,Não
1016,SE CON MEN JAN/20 - Preço Fixo,Boleta,17/12/2019 15:59:01,1.0,744.0,194.0,Não
1017,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 15:53:10,2.9,2157.6,195.0,Não
1018,SE CON MEN DEZ/19 - Preço Fixo,Balcão,17/12/2019 15:17:00,1.0,744.0,209.5,Não
1019,SE CON MEN DEZ/19 - Preço Fixo,Balcão,17/12/2019 15:17:00,1.0,744.0,210.5,Não
1020,SE CON MEN DEZ/19 - Preço Fixo,Boleta,17/12/2019 15:00:32,1.0,744.0,211.0,Não
1021,SE CON MEN JAN/20 - Preço Fixo,Boleta,17/12/2019 14:46:24,1.0,744.0,193.5,Não
1022,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 14:46:00,1.0,744.0,195.0,Não
1023,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 14:45:59,0.6,446.4,195.0,Não
1024,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 14:45:47,1.0,744.0,196.0,Não
1025,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 14:45:11,0.4,297.6,195.0,Não
1026,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 14:43:57,1.0,744.0,195.0,Não
1027,SE CON MEN DEZ/19 - Preço Fixo,Balcão,17/12/2019 14:43:07,1.0,744.0,211.0,Não
1028,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 14:36:48,1.0,744.0,194.0,Não
1029,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 14:36:18,1.0,744.0,194.0,Não
1030,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 14:32:20,1.0,744.0,194.0,Não
1031,SE CON MEN JAN/20 - Preço Fixo,Boleta,17/12/2019 14:32:08,1.0,744.0,194.0,Não
1032,SE CON MEN DEZ/19 - Preço Fixo,Boleta,17/12/2019 14:28:26,1.0,744.0,211.5,Não
1033,SE CON MEN DEZ/19 - Preço Fixo,Boleta,17/12/2019 14:27:03,1.0,744.0,211.5,Não
1034,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 14:27:01,1.0,744.0,193.0,Não
1035,SE CON MEN DEZ/19 - Preço Fixo,Balcão,17/12/2019 14:09:26,1.0,744.0,211.0,Não
1036,SE CON MEN ABR/19 - Preço Fixo,Boleta,17/12/2019 14:00:37,57.58,6909.678,211.4,Não
1037,SE CON MEN MAR/20 - Preço Fixo,Boleta,17/12/2019 12:05:13,5.0,3720.0,193.0,Não
1038,SE CON MEN ABR/20 - Preço Fixo,Boleta,17/12/2019 12:00:39,5.0,3600.0,178.0,Não
1039,SE CON MEN JAN/20 - Preço Fixo,Boleta,17/12/2019 11:43:44,2.0,1488.0,191.0,Não
1040,SE CON MEN JAN/20 - Preço Fixo,Boleta,17/12/2019 11:37:55,2.0,1488.0,192.0,Não
1041,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 11:32:50,2.0,1488.0,191.0,Não
1042,SE CON MEN JAN/20 - Preço Fixo,Boleta,17/12/2019 11:28:53,1.0,744.0,192.0,Não
1043,SE CON MEN ABR/20 - Preço Fixo,Boleta,17/12/2019 11:19:57,0.5,360.0,174.0,Não
1044,SE CON MEN DEZ/19 - Preço Fixo,Boleta,17/12/2019 11:16:02,1.0,744.0,210.0,Não
1045,SE CON MEN MAI/20 - Preço Fixo,Boleta,17/12/2019 11:11:09,10.0,7440.0,176.5,Não
1046,SE CON MEN ABR/20 - Preço Fixo,Boleta,17/12/2019 10:55:23,10.33,7440.0,175.0,Não
1047,SE CON MEN ABR/20 - Preço Fixo,Balcão,17/12/2019 10:55:01,5.0,3600.0,175.0,Não
1048,SE CON MEN DEZ/19 - Preço Fixo,Balcão,17/12/2019 10:52:34,1.0,744.0,210.0,Não
1049,SE CON MEN DEZ/19 - Preço Fixo,Balcão,17/12/2019 10:50:22,1.0,744.0,210.5,Não
1050,SE CON MEN DEZ/19 - Preço Fixo,Balcão,17/12/2019 10:50:00,1.0,744.0,210.01,Não
1051,SE CON MEN DEZ/19 - Preço Fixo,Balcão,17/12/2019 10:49:52,1.0,744.0,210.0,Não
1052,SE CON MEN DEZ/19 - Preço Fixo,Balcão,17/12/2019 10:49:38,1.0,744.0,210.01,Não
1053,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 10:39:58,2.0,1488.0,190.75,Não
1054,SE CON MEN JAN/20 - Preço Fixo,Boleta,17/12/2019 10:37:21,2.0,1488.0,190.0,Não
1055,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 10:37:15,0.2,148.8,190.75,Não
1056,SE CON MEN JAN/20 - Preço Fixo,Boleta,17/12/2019 10:35:37,1.2,892.8,190.75,Não
1057,SE CON MEN DEZ/19 - Preço Fixo,Boleta,17/12/2019 10:32:09,4.0,2976.0,209.5,Não
1058,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 10:31:26,0.8,595.2,190.75,Não
1059,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 10:06:12,1.0,744.0,192.0,Não
1060,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 10:06:12,1.0,744.0,191.5,Não
1061,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 10:05:47,1.0,744.0,192.5,Não
1062,SE CON MEN DEZ/19 - Preço Fixo,Balcão,17/12/2019 09:57:01,3.1,2306.4,212.5,Não
1063,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 09:53:39,1.0,744.0,192.0,Não
1064,SE CON MEN JAN/20 - Preço Fixo,Boleta,17/12/2019 09:50:33,1.0,744.0,190.0,Não
1065,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 09:51:42,5.0,3720.0,191.0,Não
1066,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 09:51:41,1.0,744.0,190.0,Não
1067,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 09:50:36,2.0,1488.0,190.0,Não
1068,SE CON MEN DEZ/19 - Preço Fixo,Boleta,17/12/2019 09:43:40,4.0,2976.0,210.9,Sim
1069,SE CON MEN DEZ/19 - Preço Fixo,Balcão,17/12/2019 09:42:09,1.0,744.0,210.9,Sim
1070,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 09:35:19,0.5,372.0,187.5,Não
1071,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 09:35:04,0.5,372.0,187.5,Não
1072,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 09:34:18,1.0,744.0,188.0,Não
1073,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 09:33:18,1.0,744.0,186.0,Não
1074,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 09:29:44,1.0,744.0,186.0,Não
1075,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 09:29:24,5.0,3720.0,186.5,Não
1076,SE CON MEN DEZ/19 - Preço Fixo,Balcão,17/12/2019 09:23:49,2.0,1488.0,211.0,Não
1077,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 09:23:37,1.0,744.0,187.0,Não
1078,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 09:20:18,3.0,2232.0,187.0,Não
1079,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 09:13:20,3.0,2232.0,189.0,Não
1080,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 09:13:19,1.0,744.0,188.0,Não
1081,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 09:08:23,1.0,744.0,186.0,Não
1082,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 09:05:13,1.0,744.0,180.0,Não
1083,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 09:05:04,1.0,744.0,178.01,Não
1084,SE CON MEN JAN/20 - Preço Fixo,Balcão,17/12/2019 09:03:54,1.0,744.0,180.0,Não
1085,SE CON MEN DEZ/19 - Preço Fixo,Boleta,16/12/2019 18:56:31,0.4,297.6,212.1,Não
1086,SE CON MEN FEV/20 - Preço Fixo,Boleta,16/12/2019 18:18:13,3.0,2088.0,193.0,Não
1087,SE CON MEN DEZ/19 - Preço Fixo,Balcão,16/12/2019 17:59:39,0.6,446.4,212.1,Não
1088,SE CON MEN JAN/20 - Preço Fixo,Balcão,16/12/2019 17:49:11,2.0,1488.0,191.0,Não
1089,SE CON MEN JAN/20 - Preço Fixo,Balcão,16/12/2019 17:49:10,1.0,744.0,192.0,Não
1090,SE CON MEN JAN/20 - Preço Fixo,Balcão,16/12/2019 17:49:10,0.6,446.4,192.0,Não
1091,SE CON MEN DEZ/19 - Preço Fixo,Balcão,16/12/2019 17:41:48,4.0,2976.0,211.5,Não
1092,SE CON MEN JAN/20 - Preço Fixo,Balcão,16/12/2019 17:39:47,0.5,372.0,193.0,Não
1093,SE CON MEN JAN/20 - Preço Fixo,Balcão,16/12/2019 17:37:07,1.0,744.0,193.0,Não
1094,SE CON MEN JAN/20 - Preço Fixo,Balcão,16/12/2019 17:35:32,0.5,372.0,195.0,Não
1095,SE CON MEN JAN/20 - Preço Fixo,Balcão,16/12/2019 17:35:22,0.5,372.0,195.0,Não
1096,SE CON MEN JAN/20 - Preço Fixo,Balcão,16/12/2019 17:34:59,1.0,744.0,196.0,Não
1097,SE CON MEN JAN/20 - Preço Fixo,Balcão,16/12/2019 17:34:54,1.0,744.0,196.0,Não
1098,SE CON MEN DEZ/19 - Preço Fixo,Balcão,16/12/2019 17:00:38,2.0,1488.0,213.0,Não
1099,SE CON MEN JAN/20 - Preço Fixo,Boleta,16/12/2019 16:48:22,5.0,3720.0,197.5,Não
1100,SE CON MEN JAN/20 - Preço Fixo,Balcão,16/12/2019 16:36:59,2.0,1488.0,197.0,Não
1101,SE CON MEN JAN/20 - Preço Fixo,Boleta,16/12/2019 16:34:12,1.0,744.0,197.5,Não
1102,SE CON MEN JAN/20 - Preço Fixo,Balcão,16/12/2019 16:21:17,1.0,744.0,197.7,Não
1103,SE CON MEN JAN/20 - Preço Fixo,Balcão,16/12/2019 16:18:53,1.0,744.0,197.5,Não
1104,SE CON MEN JAN/20 - Preço Fixo,Balcão,16/12/2019 16:18:38,1.0,744.0,197.7,Não
1105,SE CON MEN DEZ/19 - Preço Fixo,Boleta,16/12/2019 15:53:32,5.0,3720.0,213.0,Não
1106,SE CON MEN JAN/20 - Preço Fixo,Boleta,16/12/2019 15:38:53,0.5,372.0,197.0,Não
1107,SE CON MEN JAN/20 - Preço Fixo,Balcão,16/12/2019 15:31:17,0.5,372.0,197.0,Não
1108,SE CON MEN JAN/20 - Preço Fixo,Balcão,16/12/2019 15:28:46,2.0,1488.0,198.0,Não
1109,SE CON MEN JAN/20 - Preço Fixo,Boleta,16/12/2019 15:23:06,2.0,1488.0,199.5,Não
1110,SE CON MEN JAN/20 - Preço Fixo,Balcão,16/12/2019 15:17:04,3.0,2232.0,199.5,Não
1111,SE CON MEN JAN/20 - Preço Fixo,Boleta,16/12/2019 15:14:18,1.0,744.0,197.0,Não
1112,SE CON MEN JAN/20 - Preço Fixo,Boleta,16/12/2019 15:13:07,1.0,744.0,197.5,Não
1113,SE CON MEN JAN/20 - Preço Fixo,Balcão,16/12/2019 15:12:32,1.0,744.0,198.5,Não
1114,SE CON MEN FEV/20 - Preço Fixo,Balcão,16/12/2019 15:12:27,5.0,3480.0,196.0,Não
1115,SE CON MEN JAN/20 - Preço Fixo,Boleta,16/12/2019 15:11:15,1.9,1413.6,199.0,Não
1116,SE CON MEN JAN/20 - Preço Fixo,Balcão,16/12/2019 15:07:26,1.0,744.0,198.5,Não
1117,SE CON MEN JAN/20 - Preço Fixo,Boleta,16/12/2019 15:05:43,1.0,744.0,200.0,Não
1118,SE CON MEN JAN/20 - Preço Fixo,Balcão,16/12/2019 15:04:28,1.0,744.0,198.5,Não
1119,SE CON MEN JAN/20 - Preço Fixo,Balcão,16/12/2019 15:03:49,0.1,74.4,199.5,Não
1120,SE CON MEN FEV/20 - Preço Fixo,Boleta,16/12/2019 15:03:25,10.0,6960.0,198.0,Não
1121,SE CON MEN JAN/20 - Preço Fixo,Balcão,16/12/2019 15:03:20,0.5,372.0,199.0,Não
1122,SE CON MEN FEV/20 - Preço Fixo,Boleta,16/12/2019 15:02:28,3.0,2088.0,197.0,Não
1123,SE CON MEN JAN/20 - Preço Fixo,Balcão,16/12/2019 15:02:20,0.5,372.0,199.0,Não
1124,SE CON MEN JAN/20 - Preço Fixo,Balcão,16/12/2019 15:02:13,0.5,372.0,199.0,Não
1125,SE CON MEN JAN/20 - Preço Fixo,Boleta,16/12/2019 15:01:52,2.0,1488.0,200.0,Não
1126,SE CON MEN JAN/20 - Preço Fixo,Balcão,16/12/2019 15:01:46,0.9,669.6,199.5,Não
1127,SE CON MEN JAN/20 - Preço Fixo,Balcão,16/12/2019 15:01:42,1.0,744.0,199.5,Não
1128,SE CON MEN JAN/20 - Preço Fixo,Boleta,16/12/2019 15:00:37,2.0,1488.0,201.0,Não
1129,SE CON MEN JAN/20 - Preço Fixo,Boleta,16/12/2019 14:57:28,2.0,1488.0,200.0,Não
1130,SE CON MEN JAN/20 - Preço Fixo,Boleta,16/12/2019 14:33:06,3.0,2232.0,203.0,Não
1131,SE CON MEN JAN/20 - Preço Fixo,Balcão,16/12/2019 14:28:43,1.0,744.0,202.5,Não
1132,SE CON MEN JAN/20 - Preço Fixo,Balcão,16/12/2019 14:28:30,1.0,744.0,201.5,Não
1133,SE CON MEN DEZ/19 - Preço Fixo,Boleta,16/12/2019 14:25:45,3.0,2232.0,214.0,Não
1134,SE CON MEN DEZ/19 - Preço Fixo,Balcão,16/12/2019 14:22:01,2.0,1488.0,214.0,Não
1135,SE CON MEN DEZ/19 - Preço Fixo,Balcão,16/12/2019 14:22:01,2.0,1488.0,214.1,Não
1136,SE CON MEN DEZ/19 - Preço Fixo,Balcão,16/12/2019 14:22:00,2.0,1488.0,214.3,Não
1137,SE CON MEN FEV/20 - Preço Fixo,Boleta,16/12/2019 14:17:35,2.0,1392.0,199.0,Não
1138,SE CON MEN FEV/20 - Preço Fixo,Boleta,16/12/2019 11:59:19,5.0,3480.0,199.0,Não
1139,SE CON MEN DEZ/19 - Preço Fixo,Balcão,16/12/2019 11:46:31,1.0,744.0,216.0,Não
1140,SE CON MEN DEZ/19 - Preço Fixo,Balcão,16/12/2019 11:37:46,2.0,1488.0,215.99,Não
1141,SE CON MEN JAN/20 - Preço Fixo,Boleta,16/12/2019 11:37:23,20.0,14880.0,202.5,Não
1142,SE CON MEN DEZ/19 - Preço Fixo,Boleta,16/12/2019 11:29:50,1.0,744.0,215.0,Não
1143,SE CON MEN DEZ/19 - Preço Fixo,Balcão,16/12/2019 11:22:15,2.0,1488.0,216.0,Não
1144,SE CON MEN DEZ/19 - Preço Fixo,Balcão,16/12/2019 11:22:06,3.0,2232.0,216.0,Não
1145,SE CON MEN JAN/20 - Preço Fixo,Boleta,16/12/2019 11:21:59,1.0,744.0,203.0,Não
1146,SE CON MEN DEZ/19 - Preço Fixo,Balcão,16/12/2019 11:21:38,1.0,744.0,216.5,Não
1147,SE CON MEN FEV/20 - Preço Fixo,Boleta,16/12/2019 11:19:04,15.0,10440.0,202.0,Não
1148,SE CON MEN JAN/20 - Preço Fixo,Balcão,16/12/2019 11:10:27,1.0,744.0,203.0,Não
1149,SE CON MEN DEZ/19 - Preço Fixo,Boleta,16/12/2019 11:08:45,2.0,1488.0,215.0,Não
1150,SE CON MEN DEZ/19 - Preço Fixo,Boleta,16/12/2019 11:03:31,1.0,744.0,215.0,Não
1151,SE CON MEN JAN/20 - Preço Fixo,Boleta,16/12/2019 11:02:31,2.0,1488.0,199.5,Não
