,Produto,Tipo Contrato,Data/Hora,MWm,MWh,Preço (R$),Cancelado
0,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,31/12/2019 10:19:56,7.5,16380.0,304.0,Não
1,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,30/12/2019 17:21:05,20.0,43680.0,175.0,Não
2,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,30/12/2019 17:19:33,10.0,21840.0,246.0,Não
3,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,30/12/2019 11:41:59,3.0,6552.0,218.0,Não
4,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,30/12/2019 10:26:10,5.0,10920.0,290.0,Não
5,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,27/12/2019 17:35:18,3.0,6552.0,289.0,Não
6,SE CON TRI OUT/20 DEZ/20 - Preço Fixo,Boleta,27/12/2019 17:24:01,4.95,10920.0,204.5,Não
7,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,27/12/2019 17:20:44,10.0,21840.0,201.5,Não
8,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,27/12/2019 16:27:51,10.0,21840.0,243.0,Não
9,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,27/12/2019 16:19:18,20.0,43680.0,288.0,Não
10,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,27/12/2019 16:02:45,20.0,43680.0,285.25,Não
11,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,27/12/2019 16:01:03,40.0,87360.0,283.75,Não
12,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,27/12/2019 15:10:56,1.0,2184.0,288.0,Não
13,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,27/12/2019 15:05:15,2.0,4368.0,288.0,Não
14,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,27/12/2019 15:04:09,5.0,10920.0,287.5,Não
15,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,27/12/2019 14:43:54,3.0,6552.0,288.0,Não
16,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,27/12/2019 14:42:36,5.0,10920.0,218.0,Não
17,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,27/12/2019 14:20:30,10.0,21840.0,280.0,Não
18,SE CON TRI OUT/20 DEZ/20 - Preço Fixo,Boleta,27/12/2019 13:56:53,5.0,11040.0,234.0,Não
19,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,27/12/2019 13:42:54,2.0,4368.0,289.0,Não
20,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,27/12/2019 11:41:45,5.0,10920.0,286.0,Não
21,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,27/12/2019 11:40:02,2.0,4368.0,284.0,Não
22,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,27/12/2019 11:24:19,3.0,6552.0,286.0,Não
23,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,27/12/2019 11:16:57,2.0,4368.0,285.0,Não
24,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,27/12/2019 11:06:26,5.0,10920.0,282.0,Não
25,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,27/12/2019 10:29:54,5.0,10920.0,285.0,Não
26,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,26/12/2019 16:06:03,5.0,10920.0,261.0,Não
27,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,26/12/2019 16:00:26,2.0,4368.0,209.0,Não
28,SE CON TRI JUL/20 SET/20 - Preço Fixo,Boleta,26/12/2019 15:33:07,0.6,1324.8,265.0,Não
29,SE CON TRI JUL/20 SET/20 - Preço Fixo,Balcão,26/12/2019 15:29:27,0.4,883.2,265.0,Não
30,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,26/12/2019 14:41:07,7.0,15288.0,265.0,Não
31,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,26/12/2019 14:40:45,3.0,6552.0,265.0,Não
32,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,26/12/2019 11:43:06,3.0,6552.0,209.0,Não
33,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,26/12/2019 11:11:49,1.0,2184.0,207.0,Não
34,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,26/12/2019 10:59:42,2.0,4368.0,207.0,Não
35,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,26/12/2019 10:58:40,3.0,6552.0,255.0,Não
36,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,26/12/2019 10:11:03,3.0,6552.0,206.0,Não
37,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,26/12/2019 10:01:17,5.0,10920.0,257.0,Não
38,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,26/12/2019 09:41:58,0.1,218.4,245.0,Não
39,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,26/12/2019 09:17:05,2.0,4368.0,203.0,Não
40,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,26/12/2019 09:16:46,2.0,4368.0,204.0,Não
41,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,26/12/2019 09:13:40,0.1,218.4,200.0,Não
42,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,26/12/2019 09:10:40,1.9,4149.6,200.0,Não
43,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,23/12/2019 14:21:58,1.0,2184.0,192.0,Não
44,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,23/12/2019 14:16:56,2.0,4368.0,220.0,Não
45,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,23/12/2019 13:54:36,1.0,2184.0,195.0,Não
46,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,23/12/2019 13:29:58,0.5,1092.0,215.0,Não
47,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,23/12/2019 13:05:40,1.0,2184.0,215.0,Não
48,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,23/12/2019 12:04:39,1.0,2184.0,192.0,Não
49,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,23/12/2019 11:58:53,3.0,6552.0,215.0,Não
50,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,23/12/2019 11:50:46,1.0,2184.0,192.0,Não
51,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,23/12/2019 11:18:01,5.0,10920.0,215.0,Não
52,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,23/12/2019 11:16:44,0.1,218.4,210.0,Não
53,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,23/12/2019 11:10:51,0.9,1965.6,210.0,Não
54,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,23/12/2019 11:02:52,0.3,655.2,210.0,Não
55,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,23/12/2019 11:01:45,1.0,2184.0,195.0,Não
56,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,23/12/2019 11:01:44,1.0,2184.0,195.0,Não
57,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,23/12/2019 10:50:55,1.0,2184.0,194.0,Não
58,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,23/12/2019 10:45:57,3.3,7207.2,198.0,Não
59,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,23/12/2019 10:43:48,2.0,4368.0,215.0,Não
60,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,23/12/2019 10:43:48,1.0,2184.0,214.9,Não
61,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,23/12/2019 10:43:47,2.0,4368.0,213.0,Não
62,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,23/12/2019 10:31:10,0.2,436.8,212.0,Não
63,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,23/12/2019 10:30:47,0.2,436.8,210.0,Não
64,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,23/12/2019 10:30:36,1.8,3931.2,212.0,Não
65,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,23/12/2019 10:27:04,1.5,3276.0,208.0,Não
66,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,23/12/2019 10:26:50,0.5,1092.0,208.0,Não
67,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,23/12/2019 09:45:47,2.0,4368.0,204.0,Não
68,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,20/12/2019 17:49:25,3.0,6552.0,194.0,Não
69,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,20/12/2019 17:05:18,2.0,4368.0,178.0,Não
70,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,20/12/2019 17:01:01,1.0,2184.0,177.0,Não
71,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,20/12/2019 16:24:01,5.0,10920.0,193.0,Não
72,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,20/12/2019 16:16:23,10.0,21840.0,194.0,Não
73,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,20/12/2019 16:09:25,10.0,21840.0,214.0,Sim
74,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,20/12/2019 15:37:54,2.0,4368.0,192.0,Não
75,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,20/12/2019 15:14:39,0.6,1310.4,192.5,Não
76,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,20/12/2019 15:14:31,10.0,21840.0,193.0,Não
77,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,20/12/2019 15:08:51,3.4,7425.6,193.0,Não
78,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,20/12/2019 14:10:53,5.0,10920.0,193.0,Não
79,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,20/12/2019 13:37:15,0.1,218.4,181.9,Não
80,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,20/12/2019 13:33:42,1.0,2184.0,183.0,Não
81,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,20/12/2019 12:35:39,4.0,8736.0,190.0,Não
82,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,20/12/2019 12:34:59,4.0,8736.0,180.0,Não
83,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,20/12/2019 11:50:13,0.9,1965.6,181.9,Não
84,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,20/12/2019 11:46:50,5.0,10920.0,193.0,Não
85,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,20/12/2019 11:39:47,8.0,17472.0,193.0,Não
86,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,20/12/2019 11:29:56,2.0,4368.0,191.0,Não
87,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,20/12/2019 11:05:29,1.0,2184.0,191.0,Não
88,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,20/12/2019 10:55:15,4.0,8736.0,191.0,Não
89,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,20/12/2019 10:39:53,1.0,2184.0,192.0,Não
90,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,20/12/2019 10:23:35,5.0,10920.0,190.0,Não
91,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,20/12/2019 10:02:26,3.0,6552.0,192.0,Não
92,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,20/12/2019 09:56:00,6.0,13104.0,192.0,Não
93,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,20/12/2019 09:43:53,3.0,6552.0,192.0,Não
94,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,20/12/2019 09:40:15,4.0,8736.0,189.0,Não
95,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,19/12/2019 17:59:12,0.5,1092.0,189.0,Não
96,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,19/12/2019 17:58:36,4.3,9391.2,189.0,Não
97,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,19/12/2019 17:53:10,10.0,21840.0,190.0,Não
98,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,19/12/2019 17:46:23,1.0,2184.0,187.0,Não
99,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,19/12/2019 17:45:39,1.0,2184.0,189.0,Não
100,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,19/12/2019 17:40:16,1.0,2184.0,187.0,Não
